2L_1	3319	3858
2L_1	4693	4901
2L_1	70466	70741
2L_1	334494	334745
2L_1	469421	469629
2L_1	490457	490682
2L_1	615556	615799
2L_1	716542	716762
2L_1	1102745	1102951
2L_1	1102977	1103186
2L_1	1140635	1140916
2L_1	1312747	1312995
2L_1	1333674	1333918
2L_1	1377054	1377274
2L_1	1474385	1474621
2L_1	1525067	1525346
2L_1	1593303	1593533
2L_1	1600370	1600617
2L_1	1621156	1621379
2L_1	1677895	1678122
2L_1	1701376	1701599
2L_1	1930145	1930374
2L_1	2030964	2031189
2L_1	2055569	2055758
2L_1	2057536	2057759
2L_1	2102674	2102896
2L_1	2263665	2263885
2L_1	2414137	2414282
2L_1	2539542	2539751
2L_1	2614871	2615089
2L_1	2659782	2660012
2L_1	2744251	2744480
2L_1	2754727	2754957
2L_1	2832667	2832932
2L_1	2930812	2931067
2L_1	2957843	2958083
2L_1	3161652	3161841
2L_1	3496616	3496830
2L_1	3535682	3535901
2L_1	3553748	3553991
2L_1	3555056	3555278
2L_1	3805582	3805790
2L_1	3969667	3969903
2L_1	3999469	3999681
2L_1	4023882	4024089
2L_1	4029903	4030143
2L_1	4071529	4071752
2L_1	4155943	4156152
2L_1	4351456	4351665
2L_1	4379352	4379608
2L_1	4621967	4622245
2L_1	4658910	4659118
2L_1	4700690	4700901
2L_1	4802987	4803207
2L_1	4962956	4963181
2L_1	5047565	5047816
2L_1	5073570	5073776
2L_1	5264812	5265086
2L_1	5269677	5269890
2L_1	5459235	5459453
2L_1	5885852	5886082
2L_1	6041995	6042220
2L_1	6077675	6077890
2L_1	6116748	6116973
2L_1	6119608	6119817
2L_1	6184723	6184983
2L_1	6217869	6218084
2L_1	6235428	6235669
2L_1	6395220	6395437
2L_1	6423461	6423717
2L_1	6439041	6439250
2L_1	6451323	6451551
2L_1	7011315	7011563
2L_1	7019609	7020504
2L_1	7138969	7139208
2L_1	7169207	7169458
2L_1	7181856	7182132
2L_1	7210450	7210730
2L_1	7284764	7284982
2L_1	7371635	7371885
2L_1	7386946	7387175
2L_1	7566097	7566305
2L_1	7650645	7650878
2L_1	7875032	7875233
2L_1	8101985	8102204
2L_1	8295862	8296068
2L_1	8549376	8549603
2L_1	8667919	8668128
2L_1	8838330	8838558
2L_1	8845134	8845350
2L_1	8868483	8868678
2L_1	8933697	8933909
2L_1	8998260	8998487
2L_1	9237020	9237218
2L_1	9239084	9239323
2L_1	9293497	9293726
2L_1	9409450	9409689
2L_1	9431852	9432080
2L_1	9471032	9471268
2L_1	9497162	9497369
2L_1	9912718	9912919
2L_1	9975973	9976180
2L_1	9980336	9980618
2L_1	10204237	10204446
2L_1	10241365	10241577
2L_1	10390024	10390255
2L_1	10498820	10499089
2L_1	10529074	10529283
2L_1	10616736	10616950
2L_1	10745216	10745425
2L_1	10852719	10852925
2L_1	10915450	10915680
2L_1	10975320	10975530
2L_1	10983571	10983826
2L_1	11013554	11013781
2L_1	11112430	11112637
2L_1	11168045	11168279
2L_1	11367639	11367809
2L_1	11390536	11390724
2L_1	11421035	11421264
2L_1	11455459	11455731
2L_1	11539700	11539928
2L_1	11666770	11667027
2L_1	11817664	11817878
2L_1	11897658	11897884
2L_1	12021454	12021701
