2L_1	4210	4882
2L_1	6306	6803
2L_1	98469	98711
2L_1	99420	99677
2L_1	120682	120935
2L_1	153375	153662
2L_1	175493	175780
2L_1	237917	238287
2L_1	285605	285850
2L_1	360056	360240
2L_1	370132	370378
2L_1	420697	420892
2L_1	507570	507819
2L_1	558284	558467
2L_1	620681	620867
2L_1	672546	672817
2L_1	687691	687890
2L_1	700574	700814
2L_1	755119	755369
2L_1	768584	768871
2L_1	805436	805677
2L_1	817501	817678
2L_1	824914	825152
2L_1	833997	834212
2L_1	849214	849455
2L_1	855178	855362
2L_1	891919	892190
2L_1	934736	934994
2L_1	976635	976837
2L_1	984856	985196
2L_1	1018768	1018992
2L_1	1079841	1080142
2L_1	1083484	1083697
2L_1	1142686	1142965
2L_1	1169454	1169635
2L_1	1192309	1192516
2L_1	1259187	1259420
2L_1	1332647	1332932
2L_1	1335631	1336013
2L_1	1345948	1346160
2L_1	1356568	1356817
2L_1	1405628	1405819
2L_1	1499317	1499551
2L_1	1535613	1535817
2L_1	1539160	1539436
2L_1	1544986	1545216
2L_1	1546668	1546889
2L_1	1568923	1569149
2L_1	1622595	1622886
2L_1	1672809	1673163
2L_1	1711993	1712253
2L_1	1726110	1726348
2L_1	1758310	1758576
2L_1	1782323	1782571
2L_1	1802613	1802916
2L_1	1825756	1825971
2L_1	1850109	1850497
2L_1	1861314	1861530
2L_1	1906797	1907010
2L_1	1910083	1910400
2L_1	1916050	1916235
2L_1	1922081	1922376
2L_1	2060529	2060742
2L_1	2074102	2074317
2L_1	2077757	2077971
2L_1	2086317	2086527
2L_1	2148224	2148538
2L_1	2179274	2179522
2L_1	2221436	2221665
2L_1	2233830	2234070
2L_1	2250300	2250570
2L_1	2258974	2259181
2L_1	2314490	2314738
2L_1	2336162	2336382
2L_1	2338585	2338883
2L_1	2342416	2342532
2L_1	2363506	2363825
2L_1	2380549	2380822
2L_1	2407199	2407492
2L_1	2433184	2433481
2L_1	2475678	2475893
2L_1	2489844	2490041
2L_1	2494304	2494530
2L_1	2494725	2494962
2L_1	2513072	2513262
2L_1	2517247	2517543
2L_1	2523026	2523308
2L_1	2554330	2554560
2L_1	2563603	2563839
2L_1	2609705	2609938
2L_1	2631790	2632097
2L_1	2664805	2665016
2L_1	2686190	2686413
2L_1	2700653	2700950
2L_1	2706345	2706538
2L_1	2713359	2713618
2L_1	2723811	2724140
2L_1	2734876	2735108
2L_1	2737384	2737727
2L_1	2823619	2823838
2L_1	2826480	2826654
2L_1	2929389	2929676
2L_1	2968341	2968530
2L_1	2997899	2998105
2L_1	3007606	3007818
2L_1	3041251	3041471
2L_1	3060508	3060748
2L_1	3115086	3115327
2L_1	3156289	3156517
2L_1	3158361	3158613
2L_1	3180580	3180864
2L_1	3222551	3222793
2L_1	3240674	3240894
2L_1	3310023	3310317
2L_1	3343288	3343530
2L_1	3393988	3394205
2L_1	3463318	3463574
2L_1	3473675	3473921
2L_1	3530012	3530344
2L_1	3570192	3570392
2L_1	3582856	3583069
2L_1	3669940	3670256
2L_1	3707897	3708153
2L_1	3710198	3710514
2L_1	3824428	3824651
2L_1	3890291	3890540
2L_1	3916043	3916308
2L_1	3938576	3938836
2L_1	3940195	3940616
2L_1	3950525	3950737
2L_1	3959372	3959601
2L_1	4023009	4023242
2L_1	4037690	4037942
2L_1	4050307	4050643
2L_1	4121444	4121739
2L_1	4142717	4142932
2L_1	4155713	4155911
2L_1	4227020	4227365
2L_1	4253078	4253278
2L_1	4310678	4310824
2L_1	4333245	4333457
2L_1	4367082	4367315
2L_1	4368192	4368431
2L_1	4388598	4388907
2L_1	4395203	4395398
2L_1	4425355	4425664
2L_1	4440006	4440254
2L_1	4440779	4441064
2L_1	4509421	4509651
2L_1	4517800	4518026
2L_1	4535074	4535480
2L_1	4591105	4591325
2L_1	4606171	4606490
2L_1	4616599	4616813
2L_1	4619407	4619600
2L_1	4663749	4663997
2L_1	4665660	4665897
2L_1	4672210	4672441
2L_1	4696901	4697156
2L_1	4708695	4708929
2L_1	4710654	4711063
2L_1	4745822	4746042
2L_1	4786560	4786890
2L_1	4819291	4819497
2L_1	4829245	4829489
2L_1	4832300	4832435
2L_1	4842715	4842997
2L_1	4872643	4872878
2L_1	4892538	4892742
2L_1	4894062	4894295
2L_1	4924493	4924726
2L_1	4939073	4939303
2L_1	4939354	4939608
2L_1	4951126	4951444
2L_1	4999204	4999391
2L_1	5007098	5007299
2L_1	5036101	5036373
2L_1	5065678	5065900
2L_1	5072753	5073007
2L_1	5077324	5077517
2L_1	5137094	5137325
2L_1	5162202	5162680
2L_1	5208634	5208844
2L_1	5217575	5217876
2L_1	5245909	5246143
2L_1	5263751	5264053
2L_1	5310822	5311050
2L_1	5340951	5341228
2L_1	5346938	5347134
2L_1	5347506	5347739
2L_1	5360108	5360381
2L_1	5497348	5497573
2L_1	5515912	5516170
2L_1	5627673	5627789
2L_1	5661414	5661685
2L_1	5678514	5678715
2L_1	5680658	5681098
2L_1	5750634	5750961
2L_1	5777132	5777359
2L_1	5792630	5792888
2L_1	5798207	5798406
2L_1	5820917	5821157
2L_1	5872701	5872935
2L_1	5926044	5926239
2L_1	5933507	5933685
2L_1	5941259	5941577
2L_1	6015191	6015437
2L_1	6018866	6019077
2L_1	6022474	6022683
2L_1	6031972	6032301
2L_1	6049467	6049700
2L_1	6069009	6069452
2L_1	6186519	6186841
2L_1	6222449	6222740
2L_1	6289445	6289690
2L_1	6329596	6329809
2L_1	6332842	6333027
2L_1	6348402	6348604
2L_1	6361601	6361872
2L_1	6362909	6363147
2L_1	6389555	6389797
2L_1	6396918	6397123
2L_1	6416652	6416887
2L_1	6422184	6422396
2L_1	6422656	6422809
2L_1	6474176	6474512
2L_1	6479099	6479312
2L_1	6485499	6485792
2L_1	6510805	6511091
2L_1	6523703	6523911
2L_1	6537968	6538090
2L_1	6562880	6563111
2L_1	6584909	6585146
2L_1	6605495	6605715
2L_1	6656127	6656331
2L_1	6679565	6679819
2L_1	6697312	6697543
2L_1	6714461	6714684
2L_1	6736375	6736663
2L_1	6758694	6758906
2L_1	6761374	6761586
2L_1	6790436	6790693
2L_1	6818919	6819147
2L_1	6820971	6821275
2L_1	6839245	6839472
2L_1	6888484	6888897
2L_1	6925599	6925900
2L_1	6961767	6962007
2L_1	7004570	7004879
2L_1	7053255	7053466
2L_1	7168646	7168911
2L_1	7267166	7267374
2L_1	7342906	7343120
2L_1	7355294	7355531
2L_1	7364611	7364835
2L_1	7370325	7370763
2L_1	7390602	7390922
2L_1	7477713	7477974
2L_1	7491530	7491839
2L_1	7554697	7554960
2L_1	7631206	7631439
2L_1	7635868	7636110
2L_1	7712183	7712485
2L_1	7725263	7725465
2L_1	7737515	7737774
2L_1	7740285	7740507
2L_1	7773026	7773241
2L_1	7798195	7798386
2L_1	7804551	7804775
2L_1	7818496	7818618
2L_1	7829232	7829479
2L_1	7853924	7854131
2L_1	7855617	7855833
2L_1	7858847	7859059
2L_1	7927675	7927892
2L_1	7960971	7961232
2L_1	7961456	7961669
2L_1	7986040	7986239
2L_1	7997627	7997799
2L_1	8001141	8001349
2L_1	8078999	8079252
2L_1	8094564	8094757
2L_1	8097669	8098014
2L_1	8103240	8103463
2L_1	8166871	8167104
2L_1	8182010	8182281
2L_1	8220981	8221190
2L_1	8224660	8224956
2L_1	8241064	8241316
2L_1	8255612	8255913
2L_1	8422872	8423157
2L_1	8426102	8426325
2L_1	8454765	8454970
2L_1	8488253	8488486
2L_1	8519852	8520062
2L_1	8522692	8522948
2L_1	8534275	8534756
2L_1	8544203	8544397
2L_1	8550252	8550487
2L_1	8566950	8567184
2L_1	8574795	8575018
2L_1	8643825	8644028
2L_1	8674372	8674605
2L_1	8730273	8730503
2L_1	8732911	8733154
2L_1	8733714	8733932
2L_1	8740616	8740882
2L_1	8797898	8798147
2L_1	8866098	8866315
2L_1	8903608	8903828
2L_1	8918794	8919154
2L_1	8928938	8929124
2L_1	8938098	8938441
2L_1	8946688	8946876
2L_1	8967952	8968182
2L_1	8977718	8977927
2L_1	8981793	8982072
2L_1	9031235	9031332
2L_1	9059530	9059736
2L_1	9064046	9064262
2L_1	9075471	9075770
2L_1	9079619	9079856
2L_1	9107862	9108091
2L_1	9145406	9145719
2L_1	9146199	9146476
2L_1	9150334	9150559
2L_1	9176162	9176414
2L_1	9179834	9180099
2L_1	9187363	9187576
2L_1	9209670	9209959
2L_1	9282547	9282865
2L_1	9292232	9292518
2L_1	9313949	9314178
2L_1	9329749	9329886
2L_1	9368864	9369097
2L_1	9391183	9391482
2L_1	9393777	9394044
2L_1	9394628	9394865
2L_1	9409676	9409924
2L_1	9426079	9426422
2L_1	9457935	9458174
2L_1	9477850	9478065
2L_1	9502215	9502382
2L_1	9567681	9567930
2L_1	9596248	9596481
2L_1	9694177	9694401
2L_1	9718411	9718693
2L_1	9777283	9777505
2L_1	9787266	9787633
2L_1	9789847	9790098
2L_1	9791461	9791697
2L_1	9823256	9823478
2L_1	9830372	9830588
2L_1	9866744	9866946
2L_1	9891481	9891777
2L_1	9904804	9905016
2L_1	9987006	9987253
2L_1	9996476	9996685
2L_1	10101888	10102126
2L_1	10102633	10102770
2L_1	10113772	10114019
2L_1	10138240	10138446
2L_1	10150245	10150444
2L_1	10185359	10185585
2L_1	10194625	10194702
2L_1	10195230	10195595
2L_1	10214457	10214737
2L_1	10234704	10234841
2L_1	10251865	10252100
2L_1	10336918	10337129
2L_1	10339582	10339840
2L_1	10420856	10421140
2L_1	10461621	10461917
2L_1	10476166	10476391
2L_1	10479567	10479879
2L_1	10517807	10518004
2L_1	10625796	10626021
2L_1	10683077	10683326
2L_1	10712492	10712702
2L_1	10720819	10721050
2L_1	10723381	10723663
2L_1	10731580	10731831
2L_1	10749543	10749777
2L_1	10757501	10757641
2L_1	10765494	10765707
2L_1	10767570	10767813
2L_1	10813978	10814275
2L_1	10841700	10842012
2L_1	10873093	10873319
2L_1	10876253	10876432
2L_1	10878644	10879002
2L_1	10893633	10893899
2L_1	10903190	10903423
2L_1	11025162	11025408
2L_1	11059540	11059762
2L_1	11124159	11124396
2L_1	11149283	11149576
2L_1	11195498	11195704
2L_1	11199731	11200023
2L_1	11250526	11250776
2L_1	11255670	11255922
2L_1	11270916	11271157
2L_1	11288744	11288956
2L_1	11323181	11323513
2L_1	11327539	11327840
2L_1	11335793	11336090
2L_1	11342617	11342799
2L_1	11397966	11398042
2L_1	11442670	11443033
2L_1	11470631	11470864
2L_1	11520179	11520444
2L_1	11558126	11558448
2L_1	11672382	11672629
2L_1	11717296	11717519
2L_1	11722001	11722181
2L_1	11777321	11777581
2L_1	11836566	11836736
2L_1	11873880	11874034
2L_1	11931012	11931329
2L_1	11968877	11969163
